"Anho","Mes","Dia","Especie","Tipo_Flota","Puerto","Longitud","Latitud","Captura","Capacidad_Bodega","Anzuelos","Embarcaciones"
2009,1,9,"caballa","industrial","PUCUSANA","780135W","135052S",140000,18,1500,NA
2009,1,9,"caballa","industrial","CALLAO","785000W","114000S",199680,30,2000,NA
2009,1,12,"caballa","industrial","ATICO","735325W","171928S",5100,14,1000,NA
2009,1,10,"caballa","industrial","LA PLANCHADA","734242W","171625S",57200,4,500,NA
2009,1,12,"caballa","industrial","LA PLANCHADA","740120W","165756S",45000,4,600,NA
2009,1,11,"caballa","industrial","LA PLANCHADA","733850W","165742S",26180,4,500,NA
2009,1,12,"caballa","industrial","LA PLANCHADA","741226W","170225S",54600,4,1000,NA
2009,1,13,"caballa","industrial","MATARANI","723000W","173300S",32000,3,350,NA
2009,1,15,"caballa","industrial","MATARANI","722642W","172530S",1200,3,200,NA
2009,1,12,"caballa","industrial","LA PLANCHADA","735856W","165305S",5400,4,400,NA
2009,1,14,"caballa","industrial","MATARANI","721530W","172200S",1500,3,200,NA
2009,1,14,"caballa","industrial","MATARANI","722200W","173000S",17500,3,300,NA
2009,1,11,"caballa","industrial","LA PLANCHADA","733104W","171142S",33600,5,550,NA
2009,1,13,"caballa","industrial","MATARANI","722500W","172500S",8990,3,400,NA
2009,1,13,"caballa","industrial","MATARANI","725600W","171800S",65600,5,400,NA
2009,1,11,"caballa","industrial","LA PLANCHADA","734242W","171625S",61880,3,800,NA
2009,1,14,"caballa","industrial","MATARANI","723000W","173300S",36000,4,400,NA
2009,1,13,"caballa","industrial","MATARANI","723350W","173430S",8400,4,500,NA
2009,1,12,"caballa","industrial","ATICO","740500W","164000S",4000,6,600,NA
2009,1,13,"caballa","industrial","MATARANI","725600W","171800S",58580,7,600,NA
2009,1,11,"caballa","industrial","ATICO","734700W","170400S",20865,4,400,NA
2009,1,11,"caballa","industrial","LA PLANCHADA","733900W","165600S",22680,5,700,NA
2009,1,11,"caballa","industrial","LA PLANCHADA","735354W","171036S",10000,6,1000,NA
2009,1,13,"caballa","industrial","MATARANI","730000W","170630S",33120,5,600,NA
2009,1,12,"caballa","industrial","ILO","715230W","181030S",17000,4,500,NA
2009,1,14,"caballa","industrial","MORRO SAMA","710524W","181430S",10500,3,700,NA
2009,1,14,"caballa","industrial","MATARANI","722200W","173000S",10000,4,300,NA
2009,1,13,"caballa","industrial","ILO","714748W","180812S",16800,8,400,NA
2009,1,13,"caballa","industrial","ILO","714748W","180812S",60000,6,600,NA
2009,1,9,"caballa","industrial","PUCUSANA","780630W","140200S",70000,8,1500,NA
2009,1,9,"caballa","industrial","PUCUSANA","775527W","142204S",57720,10,1500,NA
2009,1,9,"caballa","industrial","PUCUSANA","775725W","134645S",40500,8,1200,NA
2009,1,15,"caballa","industrial","ILO","714145W","180615S",19200,4,380,NA
2009,1,11,"caballa","industrial","ILO","723000W","173300S",52000,4,700,NA
2009,1,14,"caballa","industrial","ILO","714748W","180812S",46000,5,500,NA
2009,1,11,"caballa","industrial","MORRO SAMA","711400W","182200S",24000,4,900,NA
2009,1,11,"caballa","industrial","ILO","715230W","181030S",12600,5,700,NA
2009,1,11,"caballa","industrial","MORRO SAMA","710800W","181900S",1800,3.5,500,NA
2009,1,12,"caballa","industrial","MORRO SAMA","710524W","181430S",54000,6,620,NA
2009,1,13,"caballa","industrial","MORRO SAMA","710400W","181400S",81600,3,500,NA
2009,1,12,"caballa","industrial","ILO","713500W","175900S",4800,8,600,NA
2009,1,14,"caballa","industrial","ILO","715230W","181030S",16800,5,400,NA
2009,1,14,"caballa","industrial","MORRO SAMA","711000W","181800S",66000,5,500,NA
2009,1,14,"caballa","industrial","ILO","714145W","180615S",22500,4,500,NA
2009,1,12,"caballa","industrial","MORRO SAMA","710524W","181430S",37500,5,600,NA
2009,1,13,"caballa","industrial","MORRO SAMA","710524W","181430S",16500,3,650,NA
2009,1,4,"caballa","industrial","PAITA","843000W","074000S",123650,8,1000,NA
2009,1,6,"caballa","industrial","PAITA","855500W","070000S",150000,8,1000,NA
2009,1,13,"caballa","industrial","MATARANI","723000W","173300S",20700,3,400,NA
2009,1,10,"caballa","industrial","ILO","715224W","181700S",46800,6,450,NA
2009,1,13,"caballa","industrial","MORRO SAMA","710636W","181612S",31200,3,600,NA
2009,1,13,"caballa","industrial","MATARANI","723350W","173430S",37700,3,450,NA
2009,1,13,"caballa","industrial","MORRO SAMA","710636W","181612S",7200,4,600,NA
2009,1,14,"caballa","industrial","MATARANI","722500W","172500S",12800,3,300,NA
2009,1,9,"caballa","industrial","PUCUSANA","781742W","134128S",63000,7,1500,NA
2009,1,11,"caballa","industrial","ILO","715730W","181924S",61600,8,1000,NA
2009,1,18,"caballa","industrial","CANCAS","812100W","032900S",7800,6,900,NA
2009,1,18,"caballa","industrial","CANCAS","812100W","032900S",46000,10,900,NA
2009,1,8,"caballa","industrial","CHIMBOTE","814000W","102000S",210000,10,1200,NA
2009,1,6,"caballa","industrial","PAITA","844000W","084500S",1e+05,15,1000,NA
2009,1,13,"caballa","industrial","CHIMBOTE","801000W","090000S",78000,9,1600,NA
2009,1,12,"caballa","industrial","CHIMBOTE","790000W","112000S",30000,15,2500,NA
2009,1,13,"caballa","industrial","CHIMBOTE","794000W","105000S",280000,10,1800,NA
2009,1,8,"caballa","industrial","CHIMBOTE","793000W","110000S",390000,12,2300,NA
2009,1,10,"caballa","industrial","CHIMBOTE","795000W","110000S",120000,18,2300,NA
2009,1,10,"caballa","industrial","PUCUSANA","782356W","132234S",159500,10,1500,NA
2009,1,10,"caballa","industrial","PUCUSANA","775300W","134600S",159900,12,1500,NA
2009,1,7,"caballa","industrial","CHIMBOTE","794000W","103000S",109500,15,1800,NA
2009,1,10,"caballa","industrial","PUCUSANA","774544W","140638S",27000,5,1500,NA
2009,1,15,"caballa","industrial","ATICO","733405W","164852S",22230,4,600,NA
2009,1,12,"caballa","industrial","ATICO","735445W","164620S",19950,3,450,NA
2009,1,16,"caballa","industrial","LA PLANCHADA","733900W","165600S",10660,2.5,400,NA
2009,1,15,"caballa","industrial","ATICO","735500W","163900S",11000,4,400,NA
2009,1,14,"caballa","industrial","MORRO SAMA","710914W","181902S",16200,4,500,NA
2009,1,13,"caballa","industrial","MORRO SAMA","711000W","181900S",34000,6,700,NA
2009,1,13,"caballa","industrial","MATARANI","732200W","172400S",4000,4,300,NA
2009,1,14,"caballa","industrial","MATARANI","723350W","173430S",38000,4,600,NA
2009,1,14,"caballa","industrial","LA PLANCHADA","733715W","165526S",9858,3,450,NA
2009,1,13,"caballa","industrial","MATARANI","730000W","172300S",8500,3,450,NA
2009,1,14,"caballa","industrial","MATARANI","730000W","170630S",20000,8,500,NA
2009,1,15,"caballa","industrial","MATARANI","723350W","173430S",61200,4,500,NA
2009,1,16,"caballa","industrial","MATARANI","723000W","173300S",11200,6,400,NA
2009,1,14,"caballa","industrial","MATARANI","723000W","173300S",27000,3,400,NA
2009,1,14,"caballa","industrial","MATARANI","730000W","170630S",19500,6,400,NA
2009,1,13,"caballa","industrial","MATARANI","723350W","173430S",16320,4,400,NA
2009,1,12,"caballa","industrial","MATARANI","734056W","170302S",4000,7,1000,NA
2009,1,14,"caballa","industrial","MATARANI","725200W","172630S",11000,4,400,NA
2009,1,14,"caballa","industrial","MATARANI","723000W","173300S",180,7,400,NA
2009,1,14,"caballa","industrial","ILO","714018W","180130S",19600,4,450,NA
2009,1,13,"caballa","industrial","MATARANI","723700W","174500S",48000,7,700,NA
2009,1,13,"caballa","industrial","MATARANI","723130W","175500S",36000,7,800,NA
2009,1,12,"caballa","industrial","MATARANI","734700W","170400S",9750,4,800,NA
2009,1,13,"caballa","industrial","MATARANI","723350W","173430S",47500,5,500,NA
2009,1,12,"caballa","industrial","MATARANI","730818W","171100S",18600,4,500,NA
2009,1,14,"caballa","industrial","MATARANI","724936W","171000S",10500,4,400,NA
2009,1,14,"caballa","industrial","MORRO SAMA","710524W","181430S",16200,3,600,NA
2009,1,12,"caballa","industrial","ILO","715854W","182500S",57200,4,500,NA
2009,1,12,"caballa","industrial","ILO","714748W","180812S",22950,4,450,NA
2009,1,13,"caballa","industrial","ILO","715224W","181700S",16500,2.5,500,NA
2009,1,13,"caballa","industrial","ILO","714145W","180615S",15600,3,400,NA
2009,1,10,"caballa","industrial","PUCUSANA","781002W","133838S",33000,10,1500,NA
2009,1,10,"caballa","industrial","PUCUSANA","774336W","140430S",204000,8,1500,NA
2009,1,10,"caballa","industrial","PUCUSANA","782505W","132210S",30400,8,1500,NA
2009,1,13,"caballa","industrial","ILO","715854W","182500S",54000,7,1000,NA
2009,1,12,"caballa","artesanal","ILO","715224W","181700S",11700,4.5,400,NA
2009,1,10,"caballa","artesanal","PUCUSANA","781146W","133730S",105000,10,1500,NA
2009,1,14,"caballa","artesanal","ILO","715230W","181030S",16500,3,550,NA
2009,1,14,"caballa","artesanal","MORRO SAMA","711000W","181900S",56000,3,550,NA
2009,1,14,"caballa","artesanal","MORRO SAMA","711200W","181500S",0,2.5,600,NA
2009,1,14,"caballa","artesanal","MORRO SAMA","710300W","181100S",2000,4,450,NA
2009,1,14,"caballa","artesanal","MORRO SAMA","710630W","180925S",60000,3,800,NA
2009,1,12,"caballa","artesanal","MORRO SAMA","711400W","181700S",66500,4,800,NA
2009,1,13,"caballa","artesanal","MORRO SAMA","710905W","181245S",1e+05,5,800,NA
2009,1,8,"caballa","artesanal","PAITA","834500W","064500S",280000,15,1000,NA
2009,1,7,"caballa","artesanal","CHIMBOTE","792000W","090200S",114000,10,1300,NA
2009,1,10,"caballa","artesanal","CHIMBOTE","801000W","095000S",144000,10,1300,NA
2009,1,10,"caballa","artesanal","PUCUSANA","775725W","134645S",202500,6,1500,NA
2009,1,14,"caballa","artesanal","MATARANI","730000W","170630S",4876,4,800,NA
2009,1,13,"caballa","artesanal","LA PLANCHADA","732110W","165905S",1400,3,400,NA
2009,1,13,"caballa","artesanal","MATARANI","724000W","175000S",18200,3,500,NA
2009,1,14,"caballa","artesanal","MATARANI","725200W","172630S",20000,7,600,NA
2009,1,13,"caballa","artesanal","MORRO SAMA","711400W","182200S",51000,3,600,NA
2009,1,10,"caballa","artesanal","CHIMBOTE","802000W","113000S",401800,10,2000,NA
2009,1,11,"caballa","artesanal","CHIMBOTE","791000W","104000S",114000,6,1084,NA
2009,1,11,"caballa","artesanal","PAITA","842000W","063500S",19260,15,900,NA
2009,1,13,"caballa","artesanal","SALAVERRY","795500W","100500S",73500,6,1600,NA
2009,1,12,"caballa","artesanal","SALAVERRY","803000W","093500S",32000,7,1500,NA
2009,1,11,"caballa","artesanal","PUCUSANA","781002W","133838S",70500,9,1500,NA
2009,1,12,"caballa","artesanal","PUCUSANA","781406W","133900S",124000,14,1500,NA
2009,1,12,"caballa","artesanal","PUCUSANA","782356W","132234S",38000,6,1500,NA
2009,1,15,"caballa","artesanal","ILO","715006W","181220S",10500,4,500,NA
2009,1,15,"caballa","artesanal","MATARANI","722810W","173430S",35200,2,400,NA
2009,1,15,"caballa","artesanal","MORRO SAMA","711000W","181800S",57600,2.5,500,NA
2009,1,13,"caballa","artesanal","LA PLANCHADA","734000W","174500S",75200,4,600,NA
2009,1,14,"caballa","artesanal","LA PLANCHADA","730000W","172300S",40755,4,500,NA
2009,1,12,"caballa","artesanal","PUCUSANA","775903W","134908S",69000,4,1500,NA
2009,1,15,"caballa","artesanal","MATARANI","730000W","170630S",27900,8,400,NA
2009,1,14,"caballa","artesanal","MATARANI","723350W","173430S",11000,3,350,NA
2009,1,15,"caballa","artesanal","MATARANI","723000W","173300S",28600,7,600,NA
2009,1,15,"caballa","artesanal","MATARANI","723124W","173105S",62700,7,600,NA
2009,1,14,"caballa","artesanal","MATARANI","732110W","165905S",3000,6,500,NA
2009,1,15,"caballa","artesanal","MATARANI","723000W","173300S",22400,4,400,NA
2009,1,15,"caballa","artesanal","MATARANI","724300W","171300S",14400,4,400,NA
2009,1,15,"caballa","artesanal","MATARANI","723308W","173110S",14700,5,400,NA
2009,1,15,"caballa","artesanal","MATARANI","723308W","173110S",44000,6,400,NA
2009,1,15,"caballa","artesanal","MATARANI","722200W","173000S",3900,7,500,NA
2009,1,12,"caballa","artesanal","LA PLANCHADA","734000W","174500S",0,10,1200,NA
2009,1,15,"caballa","artesanal","MATARANI","723044W","173025S",2700,4,400,NA
2009,1,12,"caballa","artesanal","LA PLANCHADA","734700W","170400S",8800,4,450,NA
2009,1,14,"caballa","artesanal","ILO","714340W","175706S",12750,4,500,NA
2009,1,15,"caballa","artesanal","ILO","715230W","181030S",23200,2.5,500,NA
2009,1,15,"caballa","artesanal","MATARANI","723000W","173300S",11700,3,400,NA
2009,1,10,"caballa","artesanal","LA PLANCHADA","740000W","172400S",10500,7,800,NA
2009,1,14,"caballa","artesanal","ILO","715230W","181030S",33600,4,600,NA
2009,1,12,"caballa","artesanal","PUCUSANA","782505W","132210S",122500,10,1500,NA
2009,1,11,"caballa","artesanal","PUCUSANA","780810W","133458S",91200,10,1500,NA
2009,1,11,"caballa","artesanal","PUCUSANA","782050W","132040S",132000,8,1500,NA
2009,1,14,"caballa","artesanal","ILO","721800W","173912S",11900,2,300,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","794000W","095400S",14400,8,900,NA
2009,1,14,"caballa","artesanal","ILO","715854W","182500S",29600,4,500,NA
2009,1,11,"caballa","artesanal","PUCUSANA","782505W","132210S",124000,10,1500,NA
2009,1,11,"caballa","artesanal","PUCUSANA","775300W","134600S",16500,10,1500,NA
2009,1,14,"caballa","artesanal","ILO","721300W","183830S",18000,6,800,NA
2009,1,15,"caballa","artesanal","ILO","712300W","181400S",31200,5,400,NA
2009,1,15,"caballa","artesanal","MORRO SAMA","710524W","181430S",24000,6,700,NA
2009,1,15,"caballa","artesanal","MORRO SAMA","710636W","181612S",13600,4,700,NA
2009,1,8,"caballa","artesanal","CHIMBOTE","793000W","104500S",150000,12,2200,NA
2009,1,11,"caballa","artesanal","PUCUSANA","774544W","140638S",13500,8,1500,NA
2009,1,15,"caballa","artesanal","MATARANI","723000W","173300S",13000,3,400,NA
2009,1,14,"caballa","artesanal","MATARANI","723000W","173300S",3300,3,300,NA
2009,1,15,"caballa","artesanal","MORRO SAMA","710636W","181612S",4400,5,600,NA
2009,1,11,"caballa","artesanal","PUCUSANA","775720W","135142S",18000,10,1200,NA
2009,1,15,"caballa","artesanal","MORRO SAMA","710800W","181900S",19500,5,600,NA
2009,1,9,"caballa","artesanal","CHIMBOTE","803000W","100000S",56000,20,1600,NA
2009,1,13,"caballa","artesanal","SALAVERRY","802000W","085000S",50000,8,1400,NA
2009,1,11,"caballa","artesanal","CHIMBOTE","790000W","113000S",210000,10,2300,NA
2009,1,17,"caballa","artesanal","CHIMBOTE","794000W","103000S",21000,12,1500,NA
2009,1,13,"caballa","artesanal","CHIMBOTE","794000W","104500S",266500,8,1800,NA
2009,1,11,"caballa","artesanal","CHIMBOTE","785000W","114500S",399000,18,2300,NA
2009,1,13,"caballa","artesanal","PUCUSANA","780000W","135000S",42000,12,1500,NA
2009,1,13,"caballa","artesanal","PUCUSANA","781002W","133838S",16800,8,1200,NA
2009,1,13,"caballa","artesanal","PUCUSANA","775830W","134819S",120000,15,1500,NA
2009,1,13,"caballa","artesanal","PUCUSANA","781002W","133838S",35000,5,1500,NA
2009,1,12,"caballa","artesanal","LA PLANCHADA","745500W","170000S",45976,8,800,NA
2009,1,13,"caballa","artesanal","LA PLANCHADA","730600W","173000S",1650,5,650,NA
2009,1,15,"caballa","artesanal","LA PLANCHADA","740120W","165756S",4803,4,400,NA
2009,1,14,"caballa","artesanal","MATARANI","731600W","171900S",16000,4,700,NA
2009,1,17,"caballa","artesanal","MATARANI","723044W","173025S",15600,3,400,NA
2009,1,12,"caballa","artesanal","MATARANI","724500W","175800S",21500,6,700,NA
2009,1,14,"caballa","artesanal","MATARANI","731000W","175506S",74800,6,500,NA
2009,1,16,"caballa","artesanal","MATARANI","721300W","173730S",73800,4,400,NA
2009,1,14,"caballa","artesanal","MATARANI","722200W","174700S",8800,7,400,NA
2009,1,14,"caballa","artesanal","MATARANI","730818W","171100S",2400,5,300,NA
2009,1,17,"caballa","artesanal","MATARANI","723000W","173300S",12600,4,400,NA
2009,1,16,"caballa","artesanal","ILO","720618W","183100S",67500,4,600,NA
2009,1,12,"caballa","artesanal","PUCUSANA","780000W","135000S",77900,10,1500,NA
2009,1,12,"caballa","artesanal","PUCUSANA","781730W","131810S",77500,8,1500,NA
2009,1,13,"caballa","artesanal","PUCUSANA","782050W","132040S",132000,10,1500,NA
2009,1,13,"caballa","artesanal","PUCUSANA","775725W","134645S",3000,10,1500,NA
2009,1,14,"caballa","artesanal","ILO","720618W","183100S",52200,7,700,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711000W","181800S",13000,4,500,NA
2009,1,16,"caballa","artesanal","ILO","714748W","180812S",22500,3,500,NA
2009,1,13,"caballa","artesanal","PUCUSANA","781146W","133730S",181500,10,1500,NA
2009,1,15,"caballa","artesanal","ILO","714145W","180615S",24800,4,450,NA
2009,1,14,"caballa","artesanal","MORRO SAMA","711400W","182200S",1800,7,800,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","710400W","181400S",16800,4,500,NA
2009,1,16,"caballa","artesanal","ILO","715854W","182500S",52500,7,700,NA
2009,1,14,"caballa","artesanal","SALAVERRY","795000W","094100S",92500,10,1600,NA
2009,1,10,"caballa","artesanal","CHIMBOTE","784000W","114300S",3e+05,12,2700,NA
2009,1,16,"caballa","artesanal","MATARANI","722500W","172500S",14700,3,400,NA
2009,1,16,"caballa","artesanal","MATARANI","730000W","170630S",18000,4,400,NA
2009,1,16,"caballa","artesanal","ILO","715730W","181924S",49500,5.5,500,NA
2009,1,11,"caballa","artesanal","CHIMBOTE","784000W","113000S",264000,10,2000,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","790000W","112500S",60000,14,2500,NA
2009,1,14,"caballa","artesanal","PUCUSANA","782948W","132444S",136400,10,1500,NA
2009,1,13,"caballa","artesanal","PUCUSANA","781406W","133900S",26600,8,1500,NA
2009,1,14,"caballa","artesanal","LA PLANCHADA","733228W","171710S",18000,6,600,NA
2009,1,16,"caballa","artesanal","MATARANI","722500W","172500S",21000,3,400,NA
2009,1,16,"caballa","artesanal","MATARANI","722512W","173400S",39000,3,500,NA
2009,1,17,"caballa","artesanal","MATARANI","721710W","172700S",43500,7,480,NA
2009,1,17,"caballa","artesanal","MATARANI","721800W","173912S",49500,3,500,NA
2009,1,17,"caballa","artesanal","MATARANI","722040W","172702S",17200,6,410,NA
2009,1,17,"caballa","artesanal","MATARANI","722542W","172328S",5950,3,400,NA
2009,1,16,"caballa","artesanal","MATARANI","722200W","173000S",21000,3,400,NA
2009,1,17,"caballa","artesanal","MATARANI","741500W","170100S",47280,4,400,NA
2009,1,16,"caballa","artesanal","MATARANI","741500W","170100S",85570,3,500,NA
2009,1,18,"caballa","artesanal","MATARANI","735856W","165305S",36100,4,500,NA
2009,1,15,"caballa","artesanal","LA PLANCHADA","733852W","173942S",49880,4,450,NA
2009,1,16,"caballa","artesanal","MATARANI","721902W","172436S",8000,4,450,NA
2009,1,17,"caballa","artesanal","MATARANI","723000W","173300S",14400,5,500,NA
2009,1,17,"caballa","artesanal","MATARANI","741004W","170015S",95000,6,500,NA
2009,1,18,"caballa","artesanal","MATARANI","720945W","173220S",15744,5,450,NA
2009,1,18,"caballa","artesanal","MORRO SAMA","710524W","181430S",26000,2,500,NA
2009,1,16,"caballa","artesanal","ILO","720000W","183000S",21600,4,600,NA
2009,1,14,"caballa","artesanal","PUCUSANA","775741W","134743S",86800,8,1500,NA
2009,1,14,"caballa","artesanal","ILO","715854W","182500S",55000,8,800,NA
2009,1,15,"caballa","artesanal","ILO","715224W","181700S",13200,7,600,NA
2009,1,13,"caballa","artesanal","LA PLANCHADA","732400W","173112S",78819,6,600,NA
2009,1,17,"caballa","artesanal","MORRO SAMA","711200W","181500S",27500,4,600,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","790800W","102000S",96000,10,1100,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","782000W","104000S",144000,6,1500,NA
2009,1,12,"caballa","artesanal","CHIMBOTE","793000W","112000S",124800,12,2500,NA
2009,1,17,"caballa","artesanal","MATARANI","740120W","165756S",9100,3,500,NA
2009,1,16,"caballa","artesanal","MATARANI","735856W","165305S",29830,4,400,NA
2009,1,15,"caballa","artesanal","ILO","724000W","175000S",55000,6,600,NA
2009,1,17,"caballa","artesanal","MORRO SAMA","711400W","182200S",28800,5,700,NA
2009,1,22,"caballa","artesanal","CANCAS","812100W","032900S",57600,10,900,NA
2009,1,12,"caballa","artesanal","PAITA","855000W","065000S",102908,7,1000,NA
2009,1,13,"caballa","artesanal","PAITA","845000W","061500S",308000,15,1000,NA
2009,1,12,"caballa","artesanal","PAITA","851000W","070000S",88794,15,1000,NA
2009,1,6,"caballa","artesanal","PAITA","853000W","063500S",36400,30,1100,NA
2009,1,14,"caballa","artesanal","PAITA","851000W","062000S",154974,25,1000,NA
2009,1,11,"caballa","artesanal","PAITA","865000W","064000S",10000,12,1000,NA
2009,1,18,"caballa","artesanal","SALAVERRY","800500W","091000S",20800,6,1400,NA
2009,1,14,"caballa","artesanal","CHIMBOTE","793000W","105000S",350000,12,2000,NA
2009,1,12,"caballa","artesanal","CHIMBOTE","785000W","113000S",60000,15,2200,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","783000W","110000S",405000,18,2100,NA
2009,1,13,"caballa","artesanal","CHIMBOTE","784000W","112500S",45000,30,2800,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","790000W","110000S",49200,12,1500,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","800000W","100000S",84000,12,2000,NA
2009,1,17,"caballa","artesanal","PUCUSANA","775145W","130530S",18000,9,1200,NA
2009,1,18,"caballa","artesanal","MATARANI","741500W","170100S",45870,4,600,NA
2009,1,16,"caballa","artesanal","ATICO","734242W","171625S",11700,4,600,NA
2009,1,14,"caballa","artesanal","LA PLANCHADA","733104W","171142S",15600,5,750,NA
2009,1,17,"caballa","artesanal","LA PLANCHADA","732312W","170312S",18720,5,500,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","741800W","170500S",4000,8,1000,NA
2009,1,17,"caballa","artesanal","LA PLANCHADA","731600W","171900S",8550,4,600,NA
2009,1,18,"caballa","artesanal","LA PLANCHADA","733852W","173942S",34830,9,1200,NA
2009,1,17,"caballa","artesanal","LA PLANCHADA","734654W","170900S",5630,4,500,NA
2009,1,18,"caballa","artesanal","MATARANI","730818W","171100S",1620,2,500,NA
2009,1,17,"caballa","artesanal","MATARANI","722800W","173742S",43700,3,500,NA
2009,1,17,"caballa","artesanal","MATARANI","721600W","174200S",6000,3,650,NA
2009,1,17,"caballa","artesanal","MATARANI","725600W","171800S",4458,5,460,NA
2009,1,17,"caballa","artesanal","MATARANI","721300W","173730S",26400,5,600,NA
2009,1,18,"caballa","artesanal","MATARANI","730818W","171100S",36900,3,400,NA
2009,1,18,"caballa","artesanal","MATARANI","723000W","173300S",6750,4,400,NA
2009,1,18,"caballa","artesanal","MATARANI","723056W","174006S",2100,4,300,NA
2009,1,18,"caballa","artesanal","MATARANI","723350W","173430S",26860,4,400,NA
2009,1,17,"caballa","artesanal","MATARANI","721300W","174830S",6300,4,450,NA
2009,1,17,"caballa","artesanal","MATARANI","721320W","174004S",21600,4,400,NA
2009,1,15,"caballa","artesanal","PUCUSANA","782020W","131905S",32500,10,1200,NA
2009,1,18,"caballa","artesanal","MATARANI","740120W","165756S",71760,6,800,NA
2009,1,17,"caballa","artesanal","MATARANI","721600W","174200S",7500,6,600,NA
2009,1,18,"caballa","artesanal","MATARANI","725200W","172630S",14475,4,500,NA
2009,1,18,"caballa","artesanal","MATARANI","741500W","170100S",27710,5,500,NA
2009,1,17,"caballa","artesanal","MATARANI","740556W","165526S",34540,5,500,NA
2009,1,18,"caballa","artesanal","MATARANI","741004W","170015S",6600,4,500,NA
2009,1,13,"caballa","artesanal","ATICO","752700W","160100S",31000,4,500,NA
2009,1,15,"caballa","artesanal","PUCUSANA","781730W","131810S",50000,8,1500,NA
2009,1,15,"caballa","artesanal","PUCUSANA","782256W","132223S",104000,8,1500,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711800W","180800S",28800,4,600,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711000W","181800S",13000,10,700,NA
2009,1,17,"caballa","artesanal","MORRO SAMA","710800W","181900S",30600,5,600,NA
2009,1,13,"caballa","artesanal","ATICO","752700W","160100S",22500,5,1000,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711000W","181900S",16200,4,550,NA
2009,1,22,"caballa","artesanal","PAITA","862000W","061000S",34800,15,1000,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","793000W","110000S",160000,20,2300,NA
2009,1,17,"caballa","artesanal","MATARANI","720600W","173600S",8000,3,400,NA
2009,1,19,"caballa","artesanal","MATARANI","721100W","174100S",15300,3,450,NA
2009,1,18,"caballa","artesanal","MATARANI","723700W","174500S",41160,4,450,NA
2009,1,15,"caballa","artesanal","PUCUSANA","781146W","133730S",29400,8,1500,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","783000W","110000S",302400,10,2400,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","793000W","114000S",14900,12,2200,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","792000W","105000S",337500,10,1800,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","734056W","170302S",67666,2.5,450,NA
2009,1,17,"caballa","artesanal","LA PLANCHADA","733104W","171142S",5346,3,450,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","734752W","170602S",86430,5,500,NA
2009,1,18,"caballa","artesanal","MATARANI","721600W","174200S",5000,3,400,NA
2009,1,19,"caballa","artesanal","MATARANI","721300W","174830S",11200,5,400,NA
2009,1,18,"caballa","artesanal","MATARANI","721300W","174830S",5250,3,400,NA
2009,1,18,"caballa","artesanal","MATARANI","721300W","174830S",5600,7,400,NA
2009,1,15,"caballa","artesanal","LA PLANCHADA","734242W","171625S",33600,7,500,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","790000W","110000S",2000,12,2000,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","735200W","164700S",2376,3,400,NA
2009,1,17,"caballa","artesanal","SALAVERRY","802500W","085000S",28000,6,1300,NA
2009,1,19,"caballa","artesanal","SALAVERRY","802000W","084000S",126000,5,1500,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","792500W","102000S",84000,10,1800,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","794000W","110000S",210000,12,2300,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","790000W","121000S",258000,15,2300,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","794000W","105500S",64000,15,2600,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","792000W","111000S",7000,15,2200,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","792000W","111500S",1e+05,16,2300,NA
2009,1,20,"caballa","artesanal","CALLAO","780500W","114000S",145600,30,2000,NA
2009,1,18,"caballa","artesanal","LA PLANCHADA","734700W","170400S",23750,4,400,NA
2009,1,18,"caballa","artesanal","PUCUSANA","781730W","131810S",6600,3,1200,NA
2009,1,19,"caballa","artesanal","MATARANI","721100W","174100S",21700,8,420,NA
2009,1,19,"caballa","artesanal","MATARANI","741500W","170100S",49680,5,500,NA
2009,1,18,"caballa","artesanal","MATARANI","721600W","174200S",55200,5,600,NA
2009,1,19,"caballa","artesanal","MATARANI","723942W","173622S",2140,4,400,NA
